Index	Sentence	Entity	Character Offsets	cause/effect	GOLD Flat Grounding	Current Flat Grounding	Flat Correct?	GOLD Concept Grounding	Current Concept Grounding	Concept Correct?	GOLD Process Grounding	Current Process Grounding	Process Correct?	GOLD Property Grounding	Current Property Grounding	Property Correct?	Notes	
1	Fuel price trends in FEWS NET countries will depend on both international market conditions, the evolution of local exchange rates in relation to the U.S. Dollar, and the design and implementation of local fuel import and price policies.	price	(5,10)	cause	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/price_or_cost/	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/price_or_cost/	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/fuel	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/cost_of_living, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/stockpile, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/household_income, wm/concept/causal_factor/economic_and_commerce/economic_activity/currency	false	wm/process/trend	wm/process/economic/transaction, wm/process/access/availability	false	wm/property/price	wm/property/price	true
1	Fuel price trends in FEWS NET countries will depend on both international market conditions, the evolution of local exchange rates in relation to the U.S. Dollar, and the design and implementation of local fuel import and price policies.	import	(211,217)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/fuel	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/fuel	true	wm/process/economic/import	wm/process/economic/import	true	None	None	true
2	Our Ethiopian site is a key asset for the business as it has the potential to be a significant catalyst for future growth.	is a key asset for the business as it has the potential to be a significant catalyst for future growth	(19,121)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/assets	wm/concept/causal_factor/interventions/provision_of_goods_and_services/provision_of_credit_and_training_for_income_generation, wm/concept/causal_factor/trend, wm/concept/causal_factor/economic_and_commerce/economic_activity/competition, wm/concept/causal_factor/interventions/provision_of_goods_and_services/household_solid_waste_management, wm/concept/causal_factor/interventions/provision_of_goods_and_services/food_for_assets	false	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/assets	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/assets, wm/concept/causal_factor/economic_and_commerce/economic_activity/competition, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/labor_market, wm/concept/causal_factor/social_and_political/basic_services, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/household_income	false	None	wm/process/management/, wm/process/management/management, wm/process/management/, wm/process/management/management, wm/process/economic/depreciation	false	None	None	true
3	Because of recurrent drought , the number of cattle in the area has also been in decline , rendering most pastoralists to be less well of which again further weakening the traditional risk distribution systems .	recurrent drought	(11,28)	cause	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/drought	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/drought	true	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/drought	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/drought	true	wm/process/environment/climate_change_process	wm/process/environment/climate_change_process	true	None	None	true
3	Because of recurrent drought , the number of cattle in the area has also been in decline , rendering most pastoralists to be less well of which again further weakening the traditional risk distribution systems .	number of cattle in the area	(35,63)	effect	wm/concept/causal_factor/agriculture/livestock_production	wm/concept/causal_factor/agriculture/livestock_production	true	wm/concept/causal_factor/agriculture/livestock	wm/concept/causal_factor/agriculture/livestock	true	None	wm/process/animal_tending, wm/process/conflict/raiding, wm/process/wild_food_sources/foraging_wild_foods, wm/process/agriculture/	false	wm/property/supply	None	false
4	While acute food insecurity may require short-term interventions that address immediate causes , interventions tackling root causes may also be important to prevent repeated transitory acute food insecurity , which may lead to chronic food insecurity .	repeated transitory acute food insecurity	(165,206)	cause	wm/concept/causal_factor/crisis_and_disaster/famine, wm/concept/causal_factor/food_insecurity/	wm/concept/causal_factor/crisis_and_disaster/famine	true	wm/concept/causal_factor/crisis_and_disaster/famine, wm/concept/causal_factor/entity/food	wm/concept/causal_factor/entity/food	true	None	wm/process/food_preparation, wm/process/food_preparation, wm/process/food_preparation, wm/process/wild_food_sources/, wm/process/wild_food_sources/	false	wm/property/insecurity	wm/property/insecurity	true
4	While acute food insecurity may require short-term interventions that address immediate causes , interventions tackling root causes may also be important to prevent repeated transitory acute food insecurity , which may lead to chronic food insecurity .	chronic food insecurity	(227,250)	effect	wm/concept/causal_factor/crisis_and_disaster/famine, wm/concept/causal_factor/food_insecurity/	wm/concept/causal_factor/food_insecurity/	true	wm/concept/causal_factor/crisis_and_disaster/famine, wm/concept/causal_factor/entity/food	wm/concept/causal_factor/entity/food	true	None	wm/process/food_preparation, wm/process/food_preparation, wm/process/food_preparation, wm/process/wild_food_sources/, wm/process/wild_food_sources/	false	wm/property/insecurity	wm/property/insecurity	true
5	Not surprisingly given the results of Table 5.1, cash transfers have no effect on the prices of the five grains sold in local markets: wheat, maize, teff, sorghum, and barley.	cash transfers	(49,63)	cause	wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_transfer	wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_transfer	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/currency	wm/concept/causal_factor/economic_and_commerce/economic_activity/currency	true	wm/process/economic/transaction	wm/process/economic/transaction	true	None	None	true
5	Not surprisingly given the results of Table 5.1, cash transfers have no effect on the prices of the five grains sold in local markets: wheat, maize, teff, sorghum, and barley.	no effect on the prices of the five grains sold in local markets: wheat, maize, teff, sorghum, and barley	(69,174)	effect	wm/concept/causal_factor/economic/economic_activity/market/crop_price	wm/concept/causal_factor/agriculture/crop_production, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/price_or_cost/crop_price, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/demand/food_demand, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/price_or_cost/food_price, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/supply/food_supply	false	wm/concept/causal_factor/agriculture/crop	wm/concept/causal_factor/agriculture/crop	true	None	wm/process/agriculture/harvesting	false	wm/proprety/price	None	false
6	USAID encourages cash donations because they allow aid professionals to procure the exact items needed (often in the affected region); reduce the burden on scarce resources (such as transportation routes, staff time, and warehouse space); can be transferred very quickly and without transportation costs; support the economy of the disaster-stricken region; and ensure culturally, dietary, and environmentally appropriate assistance.	USAID encourages cash donations because they allow aid professionals	(0,68)	effect	wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_transfer	wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_transfer	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/currency	None	false	wm/process/economic/transaction	None	false	None	None	true
7	First and foremost , sustaining the reform programs is cited as the main reason for lagging service-delivery quality in the public sector .	sustaining the reform programs	(21,51)	cause	wm/concept/causal_factor/interventions/institutional_support/prison_system_reform, wm/concept/entity/organization, wm/concept/entity/government_entity	wm/concept/causal_factor/interventions/institutional_support/prison_system_reform	true	wm/concept/causal_factor/interventions/institutional_support/prison_system_reform, wm/concept/entity/organization, wm/concept/entity/government_entity	None	false	wm/process/management/conservation, wm/process/management/management	wm/process/agriculture/cultivating	false	None	None	true
8	Nam, an economist-turned-politician, died of complications from testicular cancer on May 18.	complications	(45,58)	cause	wm/concept/causal_factor/health_and_life/disease/symptoms_and_complications	wm/concept/causal_factor/health_and_life/disease/human_disease, wm/concept/causal_factor/health_and_life/treatment/health_treatment, wm/concept/causal_factor/health_and_life/disease/, wm/concept/causal_factor/interventions/provision_of_goods_and_services/therapeutic_feeding, wm/concept/causal_factor/interventions/provision_of_goods_and_services/trauma_and_surgical_care	false	wm/concept/causal_factor/health_and_life/symptoms_and_complications	wm/concept/causal_factor/health_and_life/disease/human_disease, wm/concept/causal_factor/health_and_life/disease/, wm/concept/causal_factor/health_and_life/treatment/health_treatment, wm/concept/causal_factor/health_and_life/death, wm/concept/causal_factor/health_and_life/birth	false	None	wm/process/agriculture/failure	false	None	None	true
8	Nam, an economist-turned-politician, died of complications from testicular cancer on May 18.	died	(37,41)	effect	wm/concept/causal_factor/health_and_life/death	wm/concept/causal_factor/health_and_life/death	true	wm/concept/causal_factor/health_and_life/death	wm/concept/causal_factor/health_and_life/death	true	None	wm/process/agriculture/failure	false	None	None	true
10	Conflict and widespread insecurity impact the humanitarian situation negatively and hamper humanitarian organizations from carrying out their activities in the deep field.	Conflict	(0,8)	cause	wm/concept/causal_factor/social_and_political/conflict/	wm/concept/causal_factor/social_and_political/conflict/	true	wm/concept/causal_factor/social_and_political/conflict/	wm/concept/causal_factor/social_and_political/conflict/	true	wm/process/conflict/	wm/process/conflict/	true	None	None	true
12	The AUC Chairperson regretted that conflicts have created unsafe conditions for the creation of jobs, making it difficult for countries to achieve vibrant economies to create gainful employment.	conflicts	(35,44)	cause	wm/concept/causal_factor/social_and_political/conflict/	wm/concept/causal_factor/social_and_political/conflict/	true	wm/concept/causal_factor/social_and_political/conflict/	wm/concept/causal_factor/social_and_political/conflict/	true	wm/process/conflict/	wm/process/conflict/	true	None	None	true
12	The AUC Chairperson regretted that conflicts have created unsafe conditions for the creation of jobs, making it difficult for countries to achieve vibrant economies to create gainful employment.	unsafe conditions	(58,75)	effect	wm/concept/causal_factor/social_and_political/threat/physical_insecurity	wm/concept/causal_factor/social_and_political/threat/physical_insecurity	true	wm/concept/causal_factor/social_and_political/threat/physical_insecurity	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/weather_issue/cold_temperature, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/labor_market, wm/concept/causal_factor/environmental/meteorologic/weather, wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/weather_issue/, wm/concept/causal_factor/entity/government_entity	false	None	wm/process/environment/, wm/process/management/development, wm/process/	false	wm/property/safety	wm/property/condition	false
13	He said it did not contradict African Union policy of no recognition for leaders who take power by force, since both men were taking measures to ensure free and transparent elections.	power	(90,95)	effect	wm/concept/causal_factor/social_and_political/political/political_instability	wm/concept/causal_factor/social_and_political/political/political_instability	true	wm/concept/causal_factor/social_and_political/political/political_instability	wm/concept/causal_factor/social_and_political/political/political_instability	true	None	None	true	None	None	true
14	Below-average demand for labor is also likely to lead to less income from wage labor for agricultural laborers .	Below-average demand for labor	(0,30)	cause	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/demand/	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/demand/	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/labor_market	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/labor_market	true	None	wm/process/access/unavailability, wm/process/economic/, wm/process/economic/utilization, wm/process/economic/, wm/process/economic/inflation	false	wm/property/demand	wm/property/demand	true
14	Below-average demand for labor is also likely to lead to less income from wage labor for agricultural laborers .	less income from wage labor for agricultural laborers	(57,110)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/farmer_income	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/farmer_income	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/farmer_income	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/farmer_income	true	wm/process/economic/depreciation	wm/process/economic/depreciation	true	None	None	true
15	In Senegal , prices of sorghum and maize remained relatively stable in July and around their year-earlier levels mainly reflecting significant volume of imports , while those of millet generally increased and were higher than in July last year due to the reduced output in 2016 and lower imports .	lower imports	(282,295)	cause	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/food_import, wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/food_export, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/demand/food_demand, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/price_or_cost/food_price, wm/concept/causal_factor/trend	false	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/	true	wm/process/economic/import	wm/process/economic/import	true	wm/property/trend	None	false
15	In Senegal , prices of sorghum and maize remained relatively stable in July and around their year-earlier levels mainly reflecting significant volume of imports , while those of millet generally increased and were higher than in July last year due to the reduced output in 2016 and lower imports .	imports	(153,160)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/import/	true	wm/process/economic/import	wm/process/economic/import	true	None	None	true
16	The ability of the drought affected population to meet their own food needs is very , very limited ,  World Food Programme ( WFP ) chief for Ethiopia John Aylieff said in Addis Ababa .	the drought	(17,28)	cause	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/drought	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/drought	true	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/drought	wm/concept/causal_factor/entity/person_and_group/migration/human_migration, wm/concept/causal_factor/social_and_political/threat/physical_insecurity, wm/concept/causal_factor/social_and_political/population_group/population_density, wm/concept/causal_factor/social_and_political/conflict/tension, wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/crop_failure	false	None	wm/process/migration/migration, wm/process/agriculture/failure, wm/process/access/unavailability	false	None	None	true
16	The ability of the drought affected population to meet their own food needs is very , very limited ,  World Food Programme ( WFP ) chief for Ethiopia John Aylieff said in Addis Ababa .	their own food needs	(57,77)	effect	wm/concept/causal_factor/food_security/	wm/concept/causal_factor/interventions/provision_of_goods_and_services/food_for_work, wm/concept/causal_factor/health_and_life/basic_needs, wm/concept/causal_factor/food_insecurity/food_nonaccess, wm/concept/causal_factor/interventions/provision_of_goods_and_services/food_for_assets, wm/concept/causal_factor/interventions/provision_of_goods_and_services/food_for_training	false	wm/concept/causal_factor/entity/food	wm/concept/causal_factor/intervention/institutional_support/protection/capacity_building_human_right, wm/concept/causal_factor/health_and_life/basic_needs, wm/concept/, wm/concept/causal_factor/entity/person_and_group/, wm/concept/causal_factor/time/	false	None	None	true	wm/property/demand, wm/property/insecurity, wm/property/intake	None	false
17	KIs reported that this increase may be partly due to greater access to food, which may have increased household resources to spend on purchasing cattle.	this increase	(18,31)	cause	wm/concept/causal_factor/trend	wm/concept/causal_factor/trend	true	None	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/household_income, wm/concept/causal_factor/social_and_political/population_group/population_density, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/stockpile, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/labor_market	false	None	wm/process/economic/utilization, wm/process/economic/depreciation, wm/process/economic/	false	wm/property/trend	wm/property/trend	true
17	KIs reported that this increase may be partly due to greater access to food, which may have increased household resources to spend on purchasing cattle.	greater access	(53,67)	effect	wm/concept/causal_factor/food_security/food_acess	wm/concept/causal_factor/access/, wm/concept/causal_factor/access/infrastructure_access/, wm/concept/causal_factor/access/market_access, wm/concept/causal_factor/food_security/food_access, wm/concept/causal_factor/access/infrastructure_access/road_access	false	wm/concept/causal_factor/entity/food	wm/concept/causal_factor/entity/food	true	wm/process/access/access, wm/process/access/	wm/process/access/	true	None	None	true
18	UK will do every thing possible toward boosting trade exchange among the African nations, which is slowing down at present due to the current financial crisis, Brown said.	to the current financial crisis, Brown	(127,165)	cause	wm/concept/causal_factor/crisis_and_disaster/economic/economic_crisis	wm/concept/causal_factor/crisis_and_disaster/economic/economic_crisis	true	wm/concept/causal_factor/crisis_and_disaster/economic/economic_crisis	wm/concept/causal_factor/agriculture/crop	false	None	None	true	None	None	true
19	Edwards cited aid agencies inside Somalia as saying they remain concerned about landmines and other security threats which are making access extremely dangerous.	other security threats which are making access extremely dangerous	(94,160)	cause	wm/concept/causal_factor/social_and_political/threat/physical_insecurity	wm/concept/causal_factor/interventions/provision_of_goods_and_services/public_information_campaigns_on_explosive_hazards, wm/concept/causal_factor/interventions/information_services/food_security_or_famine_early_warning_system, wm/concept/causal_factor/interventions/provision_of_goods_and_services/human_rights_monitoring_investigation_and_reporting, wm/concept/causal_factor/food_security/, wm/concept/causal_factor/interventions/provision_of_goods_and_services/public_health_information_campaign	false	wm/concept/causal_factor/social_and_political/threat/physical_insecurity	wm/concept/causal_factor/social_and_political/threat/physical_insecurity	true	None	wm/process/conflict/attack, wm/process/conflict/strike, wm/process/access/, wm/process/access/access	false	wm/property/security	wm/property/security	true
19	Edwards cited aid agencies inside Somalia as saying they remain concerned about landmines and other security threats which are making access extremely dangerous.	access	(134,140)	effect	wm/concept/causal_factor/access/	wm/concept/causal_factor/access/	true	None	wm/concept/causal_factor/social_and_political/basic_services, wm/concept/causal_factor/infrastructure/road, wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_veterinary_service, wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_fishing_tool, wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_cash	false	wm/process/access/access, wm/process/access/	wm/process/access/	true	None	None	true
20	These groups that were beneficiaries of the system during the times of the military rule have been searching for means to destabilize the country in response to their defeat in the battle field and the subsequent loss of political power.	their defeat in the battle field	(161,193)	cause	wm/concept/causal_factor/social_and_political/conflict/attack	wm/concept/causal_factor/social_and_political/conflict/attack	true	wm/concept/causal_factor/social_and_political/conflict/war	wm/concept/causal_factor/social_and_political/conflict/war	true	wm/process/conflict/attack	wm/process/conflict/attack	true	None	None	true
20	These groups that were beneficiaries of the system during the times of the military rule have been searching for means to destabilize the country in response to their defeat in the battle field and the subsequent loss of political power.	for means to destabilize the country in response to their defeat in the battle field	(109,193)	effect	wm/concept/causal_factor/social_and_political/political/political_instability	wm/concept/causal_factor/social_and_political/political/political_instability	true	wm/concept/causal_factor/social_and_political/political/political_instability	wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_moving_of_houseHolds, wm/concept/causal_factor/intervention/institutional_support/protection/capacity_building_human_right, wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_cash, wm/concept/causal_factor/health_and_life/basic_needs, wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_farming_tool	false	None	wm/process/	false	wm/property/instability	None	false
21	Prepare for and respond to other humanitarian shocks - natural disasters , conflict restore livelihoods reduce morbidity due to drought and acute food .	livelihoods	(92,103)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/livelihood/	wm/concept/causal_factor/economic_and_commerce/economic_activity/livelihood/	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/livelihood	wm/concept/causal_factor/environmental/biodiversity, wm/concept/causal_factor/agriculture/, wm/concept/causal_factor/economic_and_commerce/economic_activity/farming, wm/concept/causal_factor/entity/person_and_group/migration/human_migration, wm/concept/causal_factor/economic_and_commerce/poverty	false	None	wm/process/management/conservation, wm/process/environment/climate_change_process, wm/process/agriculture/, wm/process/environment/forestry	false	None	None	true
22	Eight ethnic Oromos and three Amharas were killed in the Buno Bedele zone of the Oromia region in violence perpetrated by bodies that are trying to sabotage the peace building process that we are embarking on,  Addis Arega, spokesman of the Oromia region, said in a Facebook post.	to sabotage the peace building process that we are embarking on	(146,209)	effect	wm/concept/causal_factor/social_and_political/conflict/hostility	wm/concept/causal_factor/interventions/institutional_support/capacity_building_of_national_authorities_on_human_rights, wm/concept/causal_factor/interventions/construction_of_infrastructure/building_long_term_roads, wm/concept/causal_factor/interventions/peacekeeping_and_security/conflict_mediation_and_political_dialogue, wm/concept/causal_factor/interventions/peacekeeping_and_security/community_level_conflict_resolution, wm/concept/causal_factor/interventions/information_services/food_security_or_famine_early_warning_system	false	wm/concept/causal_factor/social_and_political/conflict/hostility	None	false	None	None	true	None	None	true
25	Uganda s draft climate change policy is supported by an implementation strategy that costs $258 million per year compared with current public spending in the region of $25 million per year.	policy	(30,36)	effect	wm/concept/causal_factor/social_and_political/government/regulation	wm/concept/causal_factor/social_and_political/government/regulation	true	wm/concept/causal_factor/social_and_political/government/regulation	wm/concept/causal_factor/social_and_political/government/regulation	true	None	wm/process/environment/climate_change_process, wm/process/economic/, wm/process/migration/migration, wm/process/economic/, wm/process/environment/	false	None	wm/property/trend	false
26	It's very hard to go and take a picture of a field of crops that's dying and compel people to give money, " said Cabot Venton, an independent consultant who has worked extensively with aid agencies in Ethiopia.	compel people to give money	(77,104)	cause	wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_transfer	wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_transfer	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/currency	None	false	None	None	true	None	None	true
26	It's very hard to go and take a picture of a field of crops that's dying and compel people to give money, " said Cabot Venton, an independent consultant who has worked extensively with aid agencies in Ethiopia.	people to give money	(84,104)	effect	wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_transfer	wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_transfer	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/currency	wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_cash, wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_moving_of_houseHolds, wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_seed, wm/concept/causal_factor/intervention/provision_of_goods_and_services/provide_food, wm/concept/causal_factor/health_and_life/basic_needs	false	None	None	true	None	None	true
27	1 The framework suggests that, households resource endowments are the basic poverty reducing factors.	the basic poverty reducing factors	(66,100)	cause	wm/concept/causal_factor/economic_and_commerce/poverty	wm/concept/causal_factor/economic_and_commerce/poverty	true	wm/concept/causal_factor/economic_and_commerce/poverty	wm/concept/causal_factor/economic_and_commerce/poverty	true	None	wm/process/economic/, wm/process/environment/climate_change_process, wm/process/conflict/exploitation	false	None	None	true
27	1 The framework suggests that, households resource endowments are the basic poverty reducing factors.	poverty reducing	(76,92)	effect	wm/concept/causal_factor/economic_and_commerce/poverty	wm/concept/causal_factor/economic_and_commerce/poverty	true	wm/concept/causal_factor/economic_and_commerce/poverty	wm/concept/causal_factor/economic_and_commerce/poverty	true	None	wm/process/economic/, wm/process/environment/climate_change_process, wm/process/conflict/exploitation	false	None	None	true
28	The respondents further believe that these activities are degrading the lake water quality , shrinking its water volume and decreasing its fish population .	respondents further believe that these activities are degrading the lake water quality	(4,90)	cause	wm/concept/causal_factor/health_and_life/living_condition/water_safety, wm/concept/causal_factor/environmental/natural_resources/water_bodies	wm/concept/causal_factor/health_and_life/living_condition/water_safety	true	wm/concept/causal_factor/environmental/natural_resources/water_bodies	wm/concept/causal_factor/intervention/institutional_support/protection/capacity_building_human_right, wm/concept/causal_factor/entity/person_and_group/population, wm/concept/causal_factor/health_and_life/basic_needs, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/labor_market, wm/concept/causal_factor/entity/person_and_group/	false	None	None	true	None	None	true
28	The respondents further believe that these activities are degrading the lake water quality , shrinking its water volume and decreasing its fish population .	water volume	(107,119)	effect	wm/concept/causal_factor/environmental/natural_resources/water_bodies	wm/concept/causal_factor/environmental/natural_resources/water_bodies	true	wm/concept/causal_factor/environmental/natural_resources/water_bodies	wm/concept/causal_factor/environmental/natural_resources/water_bodies	true	None	wm/process/environment/pollution, wm/process/environment/erosion	false	wm/property/supply	None	false
29	Natural disaster is also another cause in addition to emerging conflict , shootings , tribal conflicts , police conflicts , boarder conflicts and all that .	Natural disaster	(0,16)	cause	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/	true	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/	true	None	wm/process/economic/, wm/process/agriculture/failure	false	None	None	true
29	Natural disaster is also another cause in addition to emerging conflict , shootings , tribal conflicts , police conflicts , boarder conflicts and all that .	emerging conflict	(54,71)	effect	wm/concept/causal_factor/social_and_political/conflict/	wm/concept/causal_factor/social_and_political/conflict/	true	wm/concept/causal_factor/social_and_political/conflict/	wm/concept/causal_factor/social_and_political/conflict/	true	wm/process/conflict/	wm/process/conflict/	true	None	None	true
30	The expert attributed the increment to technical assistance provided to miners and legalization of the activities of gold miners, among others.	the increment	(22,35)	effect	wm/concept/causal_factor/trend	wm/concept/causal_factor/trend	true	None	None	true	None	None	true	wm/property/trend	None	false
33	and flood affected the little harvest is finished people are relying on market and wild .	flood	(4,9)	cause	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/flooding	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/flooding	true	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/flooding	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/flooding	true	None	None	true	None	None	true
33	and flood affected the little harvest is finished people are relying on market and wild .	the little harvest	(19,37)	effect	wm/concept/time/temporal/crop_season	wm/concept/time/temporal/crop_season	true	wm/concept/causal_factor/time/temporal/crop_season	wm/concept/causal_factor/time/temporal/crop_season	true	wm/process/agriculture/harvesting	wm/process/agriculture/harvesting	true	None	None	true
34	According to a study by researchers at the London School of Economics , cheap natural gas from fracking has boosted US manufacturing exports by around 10 percent .	US manufacturing exports	(116,140)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	true	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	true	wm/process/economic/export	wm/process/economic/export	true	None	None	true
35	Ethiopia, Kenya and the African Union all have troops in Somalia helping the government battle the militants.	the government	(73,87)	effect	wm/concept/causal_factor/social_and_political/government/	wm/concept/causal_factor/social_and_political/government/	true	wm/concept/causal_factor/social_and_political/government/	wm/concept/causal_factor/social_and_political/government/	true	None	wm/process/economic/	false	None	None	true
37	Since anti-government protests began in November 2015 , the protests were snowballing , practically forcing the regime to struggle for control .	protests	(22,30)	cause	wm/concept/causal_factor/social_and_political/conflict/demonstrate	wm/concept/causal_factor/social_and_political/conflict/demonstrate	true	wm/concept/causal_factor/social_and_political/conflict/demonstrate	wm/concept/causal_factor/social_and_political/conflict/demonstrate	true	None	wm/process/conflict/attack	false	None	None	true
37	Since anti-government protests began in November 2015 , the protests were snowballing , practically forcing the regime to struggle for control .	regime	(112,118)	effect	wm/concept/causal_factor/social_and_political/government/	wm/concept/causal_factor/social_and_political/government/	true	wm/concept/causal_factor/social_and_political/government/	wm/concept/causal_factor/social_and_political/government/	true	None	None	true	None	None	true
38	`` This change in policy is a result of our work with the Ethiopian government , which was focused on enabling these refugees to live outside the camp settings .	Ethiopian government	(58,78)	cause	wm/concept/causal_factor/social_and_political/government/	wm/concept/causal_factor/social_and_political/government/	true	wm/concept/causal_factor/social_and_political/government/	wm/concept/causal_factor/social_and_political/government/	true	None	wm/process/economic/	false	None	None	true
